"","TIV","TGMV","TWMV","TCV","LVV","HCV","AV","id","scanner","segmentation","SITE"
"434",1.450682,6.539815,4.551158,5.234644,10.25285,8.552592,3.034812,"ID_21","VERIO","recon7","VERIO_recon7"
"435",1.602413,7.316129,5.040513,6.136899,10.684834,9.918628,3.571662,"ID_40","VERIO","recon7","VERIO_recon7"
"436",1.365101,6.291834,4.571956,5.005573,10.007684,7.999281,3.248534,"ID_49","SKYRA","recon7","SKYRA_recon7"
"437",1.675505,7.460772,5.466751,5.872568,10.109899,8.932349,3.36773,"ID_115","SKYRA","recon7","SKYRA_recon7"
"438",1.483626,6.413734,4.667889,5.219409,9.77831,7.775761,3.095896,"ID_22","VERIO","recon7","VERIO_recon7"
"439",1.620203,7.306481,5.086658,6.007005,10.289687,7.652737,3.283355,"ID_101","VERIO","recon7","VERIO_recon7"
"440",1.739234,7.417347,5.201071,5.898239,10.900793,8.466204,3.256659,"ID_105","SKYRA","recon7","SKYRA_recon7"
"441",1.404066,6.314353,4.562277,5.027648,10.442737,7.895898,3.033495,"ID_27","SKYRA","recon7","SKYRA_recon7"
"442",1.579991,6.80178,4.928754,5.558559,10.227516,8.309019,3.51543,"ID_90","SKYRA","recon7","SKYRA_recon7"
"443",1.402582,6.674037,4.417774,5.345099,9.776477,7.287436,2.924558,"ID_38","SKYRA","recon7","SKYRA_recon7"
"444",1.543061,7.253916,5.059677,5.765359,10.079958,8.828815,3.432493,"ID_99","SKYRA","recon7","SKYRA_recon7"
"445",1.665711,7.479039,5.532598,5.902122,10.08918,8.787169,3.564645,"ID_115","VERIO","recon7","VERIO_recon7"
"446",1.607129,7.079359,4.796567,5.705528,10.750138,7.872541,3.216168,"ID_98","SKYRA","recon7","SKYRA_recon7"
"447",1.420694,6.151145,5.088167,5.047554,10.127636,7.499822,3.038462,"ID_37","SKYRA","recon7","SKYRA_recon7"
"448",1.414193,6.328427,4.446753,5.129295,9.836651,9.010002,3.523024,"ID_63","SKYRA","recon7","SKYRA_recon7"
"449",1.792676,7.858147,5.596014,6.33857,10.712057,8.067846,3.593483,"ID_58","VERIO","recon7","VERIO_recon7"
"450",1.46707,6.487866,4.870867,5.17088,9.891336,7.515258,3.036475,"ID_24","VERIO","recon7","VERIO_recon7"
"451",1.498983,6.724362,4.686318,5.329593,10.358285,8.025929,2.942002,"ID_103","VERIO","recon7","VERIO_recon7"
"452",1.557684,6.6853,5.676929,5.284012,10.016975,8.678459,3.575475,"ID_111","SKYRA","recon7","SKYRA_recon7"
"453",1.283439,6.374985,4.313275,5.276958,9.815351,7.002904,2.914398,"ID_59","SKYRA","recon7","SKYRA_recon7"
"454",1.675314,7.282296,5.210459,5.95958,10.23163,8.25106,2.914431,"ID_1","SKYRA","recon7","SKYRA_recon7"
"455",1.459135,6.495921,4.937734,5.181877,9.879615,7.756123,2.818267,"ID_24","SKYRA","recon7","SKYRA_recon7"
"456",1.407633,6.491841,4.046785,5.242809,10.40577,7.538615,2.898555,"ID_72","VERIO","recon7","VERIO_recon7"
"457",1.376622,6.104319,4.223882,5.05116,9.903201,7.644972,2.742577,"ID_82","VERIO","recon7","VERIO_recon7"
"458",1.463006,7.011333,4.780063,5.764714,10.349087,8.865356,3.661595,"ID_33","SKYRA","recon7","SKYRA_recon7"
"459",1.835948,7.976851,5.86521,6.357919,10.53307,9.930659,3.189316,"ID_75","SKYRA","recon7","SKYRA_recon7"
"460",1.515597,6.564274,4.971486,5.30657,10.539097,8.120491,2.931692,"ID_95","SKYRA","recon7","SKYRA_recon7"
"461",1.56537,6.955132,5.347017,5.628909,9.863996,8.304495,2.92116,"ID_97","SKYRA","recon7","SKYRA_recon7"
"462",1.762619,8.044189,5.174851,6.605653,11.543146,8.734716,3.813771,"ID_8","SKYRA","recon7","SKYRA_recon7"
"463",1.56411,7.13544,4.998382,5.701435,9.705976,8.509845,3.350652,"ID_19","SKYRA","recon7","SKYRA_recon7"
"464",1.297409,5.834704,3.958516,4.695966,10.215945,7.057044,2.920882,"ID_7","SKYRA","recon7","SKYRA_recon7"
"465",1.357455,6.659094,4.280093,5.362122,10.560353,7.606751,3.050639,"ID_108","VERIO","recon7","VERIO_recon7"
"466",1.883468,8.863686,5.721555,7.203873,10.661192,9.053452,3.495054,"ID_45","VERIO","recon7","VERIO_recon7"
"467",1.497817,6.840711,4.697604,5.398836,10.087016,8.370646,3.206103,"ID_53","VERIO","recon7","VERIO_recon7"
"468",1.617676,6.918548,5.195658,5.420838,10.288704,7.984032,3.295833,"ID_25","SKYRA","recon7","SKYRA_recon7"
"469",1.645803,7.466091,5.103734,5.941019,9.602621,8.495817,3.310079,"ID_28","VERIO","recon7","VERIO_recon7"
"470",1.660455,7.457182,5.623662,6.015522,9.837163,9.226799,3.68953,"ID_20","SKYRA","recon7","SKYRA_recon7"
"471",1.476629,6.504877,4.396249,5.544013,10.14124,7.732158,3.196905,"ID_73","VERIO","recon7","VERIO_recon7"
"472",1.615789,6.898731,4.796563,5.50812,10.603969,7.555954,3.010726,"ID_6","VERIO","recon7","VERIO_recon7"
"473",1.352359,6.128651,4.336484,4.973116,9.97455,7.053963,2.739882,"ID_80","VERIO","recon7","VERIO_recon7"
"474",1.425159,7.037931,4.807664,5.804022,10.294677,8.751419,3.757178,"ID_33","VERIO","recon7","VERIO_recon7"
"475",1.430963,6.802415,4.178576,5.493392,10.583242,7.593936,2.808848,"ID_108","SKYRA","recon7","SKYRA_recon7"
"476",1.403243,5.921937,4.256505,4.801684,10.350402,7.317198,2.806392,"ID_14","VERIO","recon7","VERIO_recon7"
"477",1.349186,6.201392,4.020824,4.961137,10.280881,7.234539,3.013032,"ID_60","SKYRA","recon7","SKYRA_recon7"
"478",1.45268,6.596677,4.504104,5.378567,10.227958,8.69155,3.349928,"ID_32","VERIO","recon7","VERIO_recon7"
"479",1.486611,6.571337,4.414008,5.369725,10.205742,7.981826,2.871919,"ID_15","VERIO","recon7","VERIO_recon7"
"480",1.548636,7.361592,4.884618,5.999378,10.021391,7.938837,3.41674,"ID_66","VERIO","recon7","VERIO_recon7"
"481",1.444112,6.482966,4.609518,5.186805,10.004703,8.373138,3.006562,"ID_48","VERIO","recon7","VERIO_recon7"
"482",1.459014,6.348646,4.760232,5.231663,10.258444,8.09217,3.38027,"ID_118","VERIO","recon7","VERIO_recon7"
"483",1.672758,7.104868,5.32346,5.844444,10.422358,8.712547,3.091845,"ID_4","SKYRA","recon7","SKYRA_recon7"
"484",1.455355,6.453911,4.220875,5.336512,10.353238,8.147876,2.96099,"ID_79","VERIO","recon7","VERIO_recon7"
"485",1.688936,8.236536,5.069122,6.768161,10.023561,8.838509,3.060275,"ID_76","VERIO","recon7","VERIO_recon7"
"486",1.339991,6.293919,4.185596,5.135929,9.913722,7.116574,2.762185,"ID_80","SKYRA","recon7","SKYRA_recon7"
"487",1.582074,7.383109,4.968834,6.206574,10.705384,9.615037,3.356607,"ID_40","SKYRA","recon7","SKYRA_recon7"
"488",1.464554,7.424308,4.75563,5.866867,10.035539,8.448102,3.549011,"ID_17","VERIO","recon7","VERIO_recon7"
"489",1.217694,5.780051,4.119938,4.717328,10.012367,7.271858,2.743701,"ID_12","VERIO","recon7","VERIO_recon7"
"490",1.45963,7.631584,4.802755,6.152842,9.968101,8.999509,3.885884,"ID_3","SKYRA","recon7","SKYRA_recon7"
"491",1.485637,6.603494,4.587249,5.401383,9.785696,7.712193,2.932578,"ID_22","SKYRA","recon7","SKYRA_recon7"
"492",1.681939,7.597853,5.14578,6.064196,10.256067,8.685966,3.528024,"ID_2","SKYRA","recon7","SKYRA_recon7"
"493",1.610997,7.344611,4.81033,5.765601,10.355833,7.667708,2.775173,"ID_91","SKYRA","recon7","SKYRA_recon7"
"494",1.495624,6.41482,4.868477,5.150776,10.526167,8.03508,3.033744,"ID_95","VERIO","recon7","VERIO_recon7"
"495",1.441818,6.416822,4.316375,5.29919,10.336753,8.124853,3.022533,"ID_79","SKYRA","recon7","SKYRA_recon7"
"496",1.515655,6.829761,4.886093,5.593946,9.953754,8.149668,3.152611,"ID_94","VERIO","recon7","VERIO_recon7"
"497",1.451273,6.008313,4.823027,4.966706,10.137759,7.510921,3.331142,"ID_110","SKYRA","recon7","SKYRA_recon7"
"498",1.432561,6.128517,5.110613,5.002495,10.169012,7.640127,3.108126,"ID_37","VERIO","recon7","VERIO_recon7"
"499",1.613084,6.666022,5.009457,5.412907,10.655584,8.015605,3.317925,"ID_112","SKYRA","recon7","SKYRA_recon7"
"500",1.504128,7.11713,4.901996,5.667349,9.779862,8.485105,3.351733,"ID_19","VERIO","recon7","VERIO_recon7"
"501",1.445212,6.655408,4.464461,5.411049,10.216857,8.911498,3.287602,"ID_32","SKYRA","recon7","SKYRA_recon7"
"502",1.44574,6.586016,4.806962,5.363966,10.416847,7.717934,2.962549,"ID_56","SKYRA","recon7","SKYRA_recon7"
"503",1.57782,6.730611,5.167831,5.606576,9.951861,8.236258,3.474722,"ID_102","VERIO","recon7","VERIO_recon7"
"504",1.24088,5.778763,4.098448,4.706193,10.047552,7.609113,2.749509,"ID_12","SKYRA","recon7","SKYRA_recon7"
"505",1.413119,6.337556,4.513301,5.073084,10.471973,7.830814,2.853104,"ID_27","VERIO","recon7","VERIO_recon7"
"506",1.487588,6.815256,4.305845,5.439574,10.11187,8.781754,3.287457,"ID_42","VERIO","recon7","VERIO_recon7"
"507",1.487607,6.775553,4.640694,5.336562,10.383305,7.997134,2.986265,"ID_103","SKYRA","recon7","SKYRA_recon7"
"508",1.526945,7.05843,4.613417,5.748535,10.263775,7.698426,2.802382,"ID_67","SKYRA","recon7","SKYRA_recon7"
"509",1.399389,6.619223,4.553978,5.187702,10.025604,7.850583,2.886525,"ID_13","SKYRA","recon7","SKYRA_recon7"
"510",1.397492,6.464708,4.230046,5.201839,9.860461,7.512896,2.970914,"ID_57","VERIO","recon7","VERIO_recon7"
"511",1.490893,6.910669,5.045488,5.704992,9.724939,8.455801,2.998359,"ID_88","VERIO","recon7","VERIO_recon7"
"512",1.781313,7.775273,6.033776,6.453155,10.172327,8.950869,3.852607,"ID_44","VERIO","recon7","VERIO_recon7"
"513",1.41987,6.412128,4.15528,5.161688,10.539656,8.051718,3.089971,"ID_16","SKYRA","recon7","SKYRA_recon7"
"514",1.471607,6.48835,4.662139,5.063361,10.128494,7.396824,2.990304,"ID_92","SKYRA","recon7","SKYRA_recon7"
"515",1.575531,7.189852,5.08692,5.757907,10.150755,8.665408,3.337321,"ID_78","SKYRA","recon7","SKYRA_recon7"
"516",1.603839,7.149852,5.086639,5.860754,10.306878,7.777644,3.482173,"ID_101","SKYRA","recon7","SKYRA_recon7"
"517",1.393634,6.299737,4.166907,5.017288,10.831642,7.916406,3.11275,"ID_65","SKYRA","recon7","SKYRA_recon7"
"518",1.560976,6.875902,5.03488,5.760145,9.972262,8.123844,3.344048,"ID_102","SKYRA","recon7","SKYRA_recon7"
"519",1.414167,6.307202,4.096662,5.112862,10.216281,8.427603,3.178101,"ID_69","VERIO","recon7","VERIO_recon7"
"520",1.574351,7.122606,5.020096,5.685665,10.155361,8.70764,3.271012,"ID_78","VERIO","recon7","VERIO_recon7"
"521",1.494679,6.785378,4.617145,5.476973,9.90107,7.479166,2.849277,"ID_77","SKYRA","recon7","SKYRA_recon7"
"522",1.531451,6.162139,5.099631,4.895205,10.664929,7.390532,2.639823,"ID_106","SKYRA","recon7","SKYRA_recon7"
"523",1.581857,7.033317,5.305235,5.791694,10.334233,8.105387,2.869562,"ID_18","VERIO","recon7","VERIO_recon7"
"524",1.69147,7.63088,5.15824,6.149932,10.221167,8.459279,3.773051,"ID_2","VERIO","recon7","VERIO_recon7"
"525",1.579098,6.714638,5.620775,5.331732,10.064955,8.424546,3.467706,"ID_111","VERIO","recon7","VERIO_recon7"
"526",1.419193,6.383891,4.418435,5.172329,9.824525,9.272565,3.64349,"ID_63","VERIO","recon7","VERIO_recon7"
"527",1.736667,7.482762,5.15775,5.944812,10.886211,8.502879,3.08858,"ID_105","VERIO","recon7","VERIO_recon7"
"528",1.490207,6.689345,4.846551,5.316469,10.08287,8.066884,2.980874,"ID_9","SKYRA","recon7","SKYRA_recon7"
"529",1.34347,5.410771,4.005225,4.244155,11.14471,6.61479,2.71878,"ID_96","VERIO","recon7","VERIO_recon7"
"530",1.570043,7.088406,5.15426,5.695294,9.660712,7.573193,3.410431,"ID_39","SKYRA","recon7","SKYRA_recon7"
"531",1.613458,7.209812,5.380095,5.923323,10.25785,7.749229,2.988488,"ID_68","VERIO","recon7","VERIO_recon7"
"532",1.546498,6.41176,4.961535,5.19061,10.471542,8.368281,3.298608,"ID_74","SKYRA","recon7","SKYRA_recon7"
"533",1.515591,6.661554,4.856266,5.322768,10.286293,7.088391,2.800281,"ID_62","VERIO","recon7","VERIO_recon7"
"534",1.51157,6.617963,4.787723,5.460003,10.282293,8.459825,2.785527,"ID_107","VERIO","recon7","VERIO_recon7"
"535",1.503889,6.924742,4.77499,5.503699,9.88531,8.153883,3.245504,"ID_81","SKYRA","recon7","SKYRA_recon7"
"536",1.35227,6.135059,4.279633,5.101692,9.88583,7.439526,2.65728,"ID_82","SKYRA","recon7","SKYRA_recon7"
"537",1.555052,6.872821,4.943536,5.65462,9.982468,8.263691,3.038665,"ID_94","SKYRA","recon7","SKYRA_recon7"
"538",1.812617,7.984591,5.727864,6.352306,10.457813,9.606299,3.130806,"ID_75","VERIO","recon7","VERIO_recon7"
"539",1.545519,6.946075,4.748736,5.645963,10.224055,7.716926,2.924653,"ID_67","VERIO","recon7","VERIO_recon7"
"540",1.521578,6.167415,5.196112,4.918612,10.658381,7.515165,2.703512,"ID_106","VERIO","recon7","VERIO_recon7"
"541",1.25549,5.564883,3.835677,4.39716,10.142172,7.030901,2.385461,"ID_70","SKYRA","recon7","SKYRA_recon7"
"542",1.652453,7.583829,5.513027,6.128969,9.841981,9.166602,3.774653,"ID_20","VERIO","recon7","VERIO_recon7"
"543",1.538182,6.750856,5.070918,5.44427,9.773811,7.913585,3.127229,"ID_46","SKYRA","recon7","SKYRA_recon7"
"544",1.455835,6.380845,4.761905,5.240197,10.333843,8.386645,3.364023,"ID_118","SKYRA","recon7","SKYRA_recon7"
"545",1.227841,5.844485,3.800326,4.736681,10.014972,7.686891,2.834207,"ID_41","VERIO","recon7","VERIO_recon7"
"546",1.287914,5.744173,3.784648,4.633342,10.033229,7.542798,2.815806,"ID_41","SKYRA","recon7","SKYRA_recon7"
"547",1.609012,6.917332,5.119975,5.413131,10.28145,7.863435,3.147246,"ID_25","VERIO","recon7","VERIO_recon7"
"548",1.34851,5.993697,4.014424,4.779568,10.769496,7.362782,3.196681,"ID_50","SKYRA","recon7","SKYRA_recon7"
"549",1.405069,5.857136,4.597795,4.641987,10.249234,7.469115,2.930296,"ID_64","SKYRA","recon7","SKYRA_recon7"
"550",1.39815,6.386399,4.402978,5.12003,9.586237,7.029203,2.639354,"ID_47","SKYRA","recon7","SKYRA_recon7"
"551",1.838066,8.630349,5.963221,6.866163,10.532884,8.873447,3.756763,"ID_36","SKYRA","recon7","SKYRA_recon7"
"552",1.631573,7.792793,5.163418,6.293514,9.889897,9.198707,3.788705,"ID_11","SKYRA","recon7","SKYRA_recon7"
"553",1.416259,6.613064,4.472772,5.301829,9.785797,7.303368,2.970608,"ID_38","VERIO","recon7","VERIO_recon7"
"554",1.560651,7.225413,5.593647,5.847268,10.377572,8.302322,3.368488,"ID_83","SKYRA","recon7","SKYRA_recon7"
"555",1.222141,6.023836,3.984557,4.919644,10.050731,6.846659,2.488476,"ID_121","SKYRA","recon7","SKYRA_recon7"
"556",1.495871,6.808106,4.659075,5.38265,10.128016,8.223812,3.262348,"ID_53","SKYRA","recon7","SKYRA_recon7"
"557",1.054381,5.986134,3.928715,4.915637,10.03041,6.775184,2.451032,"ID_121","VERIO","recon7","VERIO_recon7"
"558",1.462837,6.462816,4.529666,5.001696,10.116891,7.452768,2.799404,"ID_92","VERIO","recon7","VERIO_recon7"
"559",1.570446,6.814513,5.156508,5.488612,9.723925,8.03838,3.305643,"ID_46","VERIO","recon7","VERIO_recon7"
"560",1.560412,7.38506,4.72847,5.873605,9.949515,8.985819,4.057682,"ID_3","VERIO","recon7","VERIO_recon7"
"561",1.572351,7.009757,5.11945,5.618174,9.693022,7.977725,3.363413,"ID_39","VERIO","recon7","VERIO_recon7"
"562",1.73428,7.922112,5.448297,6.417373,10.418135,8.690927,4.073965,"ID_23","VERIO","recon7","VERIO_recon7"
"563",1.407703,6.403526,4.081445,5.142718,10.481503,7.820624,2.90884,"ID_16","VERIO","recon7","VERIO_recon7"
"564",1.491784,6.775174,4.419959,5.405124,10.101905,8.921097,3.461278,"ID_42","SKYRA","recon7","SKYRA_recon7"
"565",1.469354,6.684613,4.750331,5.435104,10.44449,7.829545,3.041145,"ID_56","VERIO","recon7","VERIO_recon7"
"566",1.467691,6.613446,4.537323,5.31524,10.243342,8.635149,3.032402,"ID_21","SKYRA","recon7","SKYRA_recon7"
"567",1.577528,7.455594,4.719036,6.084818,10.076343,9.269813,3.66766,"ID_120","VERIO","recon7","VERIO_recon7"
"568",1.410899,6.347591,4.429335,5.182812,10.301376,7.110517,2.856964,"ID_89","VERIO","recon7","VERIO_recon7"
"569",1.757822,7.34896,5.564922,5.754828,10.657649,8.835179,3.602947,"ID_104","SKYRA","recon7","SKYRA_recon7"
"570",1.601692,7.137154,4.812306,5.724015,10.700523,8.057102,3.299733,"ID_98","VERIO","recon7","VERIO_recon7"
"571",1.495643,6.771166,4.558521,5.522855,9.912945,7.822145,3.073139,"ID_86","VERIO","recon7","VERIO_recon7"
"572",1.486452,6.531116,4.447601,5.356419,10.232636,7.776654,2.990625,"ID_15","SKYRA","recon7","SKYRA_recon7"
"573",1.845628,8.787598,5.964492,6.979321,10.471078,9.108516,3.630563,"ID_36","VERIO","recon7","VERIO_recon7"
"574",1.48709,6.821975,4.666364,5.408262,9.941727,8.257871,3.062232,"ID_81","VERIO","recon7","VERIO_recon7"
"575",1.596239,7.256864,4.944741,5.804803,10.0312,8.673301,3.335336,"ID_116","VERIO","recon7","VERIO_recon7"
"576",1.573507,7.506917,4.88028,6.148796,10.021423,7.741306,3.375797,"ID_66","SKYRA","recon7","SKYRA_recon7"
"577",1.492005,6.613435,4.494013,5.426482,10.229421,7.804842,3.011936,"ID_34","VERIO","recon7","VERIO_recon7"
"578",1.292066,6.404232,4.362362,5.327253,9.827195,7.139126,2.956739,"ID_59","VERIO","recon7","VERIO_recon7"
"579",1.771592,7.869325,5.464775,6.320513,10.898779,7.589743,3.345808,"ID_51","SKYRA","recon7","SKYRA_recon7"
"580",1.366179,6.859855,4.530027,5.470727,10.189031,8.67064,3.113417,"ID_5","VERIO","recon7","VERIO_recon7"
"581",1.525388,6.206507,3.996055,5.072898,11.450136,7.085855,3.264209,"ID_31","VERIO","recon7","VERIO_recon7"
"582",1.632365,7.378045,5.454876,6.07255,10.292899,7.79877,2.923251,"ID_68","SKYRA","recon7","SKYRA_recon7"
"583",1.773042,7.933904,5.422352,6.378746,10.88202,7.576008,3.301886,"ID_51","VERIO","recon7","VERIO_recon7"
"584",1.370754,6.039791,4.079829,4.800509,10.741878,7.445513,3.330879,"ID_50","VERIO","recon7","VERIO_recon7"
"585",1.533637,6.200851,4.042988,5.082397,11.47804,7.127308,3.219656,"ID_31","SKYRA","recon7","SKYRA_recon7"
"586",1.383038,6.560143,4.225172,5.319062,9.843614,7.239238,2.987172,"ID_57","SKYRA","recon7","SKYRA_recon7"
"587",1.392318,6.371481,4.544903,5.044606,9.977578,7.805726,3.416235,"ID_49","VERIO","recon7","VERIO_recon7"
"588",1.783304,7.952233,5.562289,6.448667,10.733861,8.110713,3.402103,"ID_58","SKYRA","recon7","SKYRA_recon7"
"589",1.442637,6.73271,4.551568,5.343093,10.198375,8.521473,3.22523,"ID_5","SKYRA","recon7","SKYRA_recon7"
"590",1.569046,7.303264,5.583517,5.933454,10.373475,7.872877,3.232299,"ID_83","VERIO","recon7","VERIO_recon7"
"591",1.478793,6.586258,4.537499,5.421882,10.279254,7.679535,2.810618,"ID_34","SKYRA","recon7","SKYRA_recon7"
"592",1.510143,6.68297,4.999897,5.320834,10.087567,7.954737,2.982496,"ID_9","VERIO","recon7","VERIO_recon7"
"593",1.376917,6.341429,4.108834,5.10388,10.433028,7.488194,2.707003,"ID_72","SKYRA","recon7","SKYRA_recon7"
"594",1.910774,9.001508,5.748826,7.317938,10.705025,8.822811,3.655156,"ID_45","SKYRA","recon7","SKYRA_recon7"
"595",1.39389,6.40554,4.038591,5.139452,10.157506,8.300365,3.268462,"ID_69","SKYRA","recon7","SKYRA_recon7"
"596",1.78749,7.368273,6.14802,6.055127,10.317702,8.573968,3.684939,"ID_44","SKYRA","recon7","SKYRA_recon7"
"597",1.319316,5.384072,3.97288,4.222041,11.155723,6.667726,2.727222,"ID_96","SKYRA","recon7","SKYRA_recon7"
"598",1.557627,7.372996,4.840223,5.845575,10.355849,7.563135,2.607902,"ID_91","VERIO","recon7","VERIO_recon7"
"599",1.307307,5.930961,3.895158,4.781275,10.226068,6.981988,3.07811,"ID_7","VERIO","recon7","VERIO_recon7"
"600",1.402249,6.632058,4.469138,5.177996,10.053532,7.997495,2.974247,"ID_13","VERIO","recon7","VERIO_recon7"
"601",1.54836,7.421578,5.111397,5.921427,10.079171,8.901796,3.593356,"ID_99","VERIO","recon7","VERIO_recon7"
"602",1.681282,7.156468,5.350815,5.897636,10.456577,8.645051,2.998378,"ID_4","VERIO","recon7","VERIO_recon7"
"603",1.617675,7.868147,5.15106,6.381609,9.864735,9.173678,3.7255,"ID_11","VERIO","recon7","VERIO_recon7"
"604",1.678775,8.209625,5.085515,6.750488,10.023888,9.509259,3.116308,"ID_76","SKYRA","recon7","SKYRA_recon7"
"605",1.234825,5.523147,3.681242,4.353934,10.131458,6.882401,2.314323,"ID_70","VERIO","recon7","VERIO_recon7"
"606",1.665497,8.066528,5.272551,6.415508,9.735795,8.927164,3.43664,"ID_26","VERIO","recon7","VERIO_recon7"
"607",1.747626,7.431119,5.667242,5.833921,10.620369,9.028497,3.503722,"ID_104","VERIO","recon7","VERIO_recon7"
"608",1.470122,6.823655,4.635553,5.61259,9.926884,7.803351,3.054713,"ID_86","SKYRA","recon7","SKYRA_recon7"
"609",1.514632,7.053472,4.961379,5.735379,9.911929,8.488574,3.364669,"ID_117","SKYRA","recon7","SKYRA_recon7"
"610",1.294528,5.766687,4.134995,4.579009,10.01852,7.370374,2.629737,"ID_12","SKYRA","cat","SKYRA_cat"
"611",1.288322,5.735885,4.134339,4.552482,9.999995,7.361428,2.642435,"ID_12","VERIO","cat","VERIO_cat"
"612",1.402827,5.684524,4.510245,4.834525,10.232983,7.51601,2.940072,"ID_64","SKYRA","cat","SKYRA_cat"
"613",1.398334,5.570275,4.477353,4.808167,10.271111,7.545384,2.827251,"ID_64","VERIO","cat","VERIO_cat"
"614",1.693737,7.599881,5.533503,6.219418,9.995696,8.955066,3.396885,"ID_20","SKYRA","cat","SKYRA_cat"
"615",1.695905,7.561518,5.529671,6.21624,9.973399,8.935993,3.481671,"ID_20","VERIO","cat","VERIO_cat"
"616",1.419995,6.360204,4.438948,5.103946,9.8325,8.982247,3.434378,"ID_63","SKYRA","cat","SKYRA_cat"
"617",1.419378,6.428798,4.440994,5.121131,9.827473,9.05933,3.524513,"ID_63","VERIO","cat","VERIO_cat"
"618",1.674635,7.627893,5.522838,6.086467,10.210482,8.893681,3.350878,"ID_87","SKYRA","cat","SKYRA_cat"
"619",1.680357,7.637091,5.563591,6.117004,10.208142,8.827035,3.453013,"ID_87","VERIO","cat","VERIO_cat"
"620",1.475683,6.384061,4.759983,5.370317,10.292451,8.221184,3.341199,"ID_118","SKYRA","cat","SKYRA_cat"
"621",1.470554,6.387195,4.754169,5.345655,10.246365,8.215176,3.339738,"ID_118","VERIO","cat","VERIO_cat"
"622",1.677599,7.420575,5.611044,6.031267,10.192309,8.801904,3.497072,"ID_115","SKYRA","cat","SKYRA_cat"
"623",1.683822,7.41069,5.61349,6.045848,10.174955,8.84277,3.49258,"ID_115","VERIO","cat","VERIO_cat"
"624",1.436746,6.511059,4.248997,5.348318,10.342317,8.096224,3.133476,"ID_79","SKYRA","cat","SKYRA_cat"
"625",1.430145,6.489044,4.201437,5.332523,10.355923,7.99614,3.087386,"ID_79","VERIO","cat","VERIO_cat"
"626",1.314939,5.880949,3.875879,4.770476,10.172481,7.103223,2.81028,"ID_7","SKYRA","cat","SKYRA_cat"
"627",1.306919,5.904196,3.823056,4.764704,10.169305,7.096718,2.833564,"ID_7","VERIO","cat","VERIO_cat"
"628",1.335069,6.29471,4.188209,4.860153,9.916223,7.051955,2.754198,"ID_80","SKYRA","cat","SKYRA_cat"
"629",1.324901,6.097777,4.247795,4.811035,9.956028,7.021861,2.808206,"ID_80","VERIO","cat","VERIO_cat"
"630",1.457339,6.695675,4.612408,5.258056,10.230222,8.262086,2.868644,"ID_5","SKYRA","cat","SKYRA_cat"
"631",1.465805,6.729579,4.598212,5.293754,10.227557,8.352184,3.161407,"ID_5","VERIO","cat","VERIO_cat"
"632",1.515298,6.624422,4.738807,5.411598,10.385823,8.041136,2.921464,"ID_103","SKYRA","cat","SKYRA_cat"
"633",1.516583,6.661935,4.747657,5.427741,10.394103,8.167536,3.067393,"ID_103","VERIO","cat","VERIO_cat"
"634",1.357173,6.290264,4.396945,4.938934,9.899776,7.162938,2.910211,"ID_59","SKYRA","cat","SKYRA_cat"
"635",1.367458,6.326324,4.447884,4.998566,9.907181,7.182453,2.9286,"ID_59","VERIO","cat","VERIO_cat"
"636",1.400849,6.590927,4.626803,5.080963,9.805789,7.813691,3.038672,"ID_22","SKYRA","cat","SKYRA_cat"
"637",1.390906,6.483439,4.630675,5.042377,9.805639,7.655607,3.0629,"ID_22","VERIO","cat","VERIO_cat"
"638",1.50371,6.99304,4.606402,5.568126,10.25983,7.665019,3.113271,"ID_67","SKYRA","cat","SKYRA_cat"
"639",1.507365,7.036841,4.62206,5.586708,10.2351,7.645755,3.054964,"ID_67","VERIO","cat","VERIO_cat"
"640",1.431182,6.396349,4.092019,5.144091,10.545477,7.83392,2.885344,"ID_16","SKYRA","cat","SKYRA_cat"
"641",1.414119,6.385494,4.059479,5.081382,10.499625,7.709397,2.933349,"ID_16","VERIO","cat","VERIO_cat"
"642",1.630781,7.698756,5.097305,6.130237,9.775769,8.575126,3.476421,"ID_28","SKYRA","cat","SKYRA_cat"
"643",1.61943,7.577946,5.118557,6.069218,9.781443,8.620814,3.543979,"ID_28","VERIO","cat","VERIO_cat"
"644",1.333915,6.166387,4.195779,4.94698,9.847761,7.272588,2.749266,"ID_82","SKYRA","cat","SKYRA_cat"
"645",1.335306,6.106387,4.140745,4.963449,9.854247,7.262651,2.765804,"ID_82","VERIO","cat","VERIO_cat"
"646",1.531889,6.78059,5.085781,5.467145,9.863825,8.178051,3.429425,"ID_46","SKYRA","cat","SKYRA_cat"
"647",1.525443,6.95637,5.159384,5.48331,9.796782,8.293337,3.445962,"ID_46","VERIO","cat","VERIO_cat"
"648",1.442058,6.93565,4.30083,5.417247,10.125241,8.653623,3.32414,"ID_42","SKYRA","cat","SKYRA_cat"
"649",1.440284,6.912944,4.268959,5.412078,10.144378,8.547649,3.337777,"ID_42","VERIO","cat","VERIO_cat"
"650",1.435063,6.634873,4.424068,5.324643,10.180817,8.206154,3.10451,"ID_32","SKYRA","cat","SKYRA_cat"
"651",1.436038,6.658109,4.408097,5.341767,10.188274,8.172146,3.083547,"ID_32","VERIO","cat","VERIO_cat"
"652",1.492895,6.434924,4.626324,5.304699,10.25558,8.23168,3.182401,"ID_21","SKYRA","cat","SKYRA_cat"
