"","TIV","TGMV","TWMV","TCV","LVV","HCV","AV","id","scanner","segmentation","SITE"
"434",1.413672,6.257875,4.554765,4.982549,10.483959,7.691405,2.827423,"ID_27","VERIO","recon6","VERIO_recon6"
"435",1.573464,6.837389,5.230054,5.472288,10.139959,8.7108,3.283669,"ID_30","SKYRA","recon6","SKYRA_recon6"
"436",1.574739,6.819243,5.273931,5.441531,10.111817,8.75781,3.473256,"ID_30","VERIO","recon6","VERIO_recon6"
"437",1.331426,5.289456,3.981446,4.139624,11.159448,6.480966,2.787826,"ID_96","SKYRA","recon6","SKYRA_recon6"
"438",1.32896,5.334183,4.019241,4.188336,11.17735,6.576768,2.758368,"ID_96","VERIO","recon6","VERIO_recon6"
"439",1.393091,5.899795,4.239564,4.803199,10.386811,7.212905,2.716246,"ID_14","SKYRA","recon6","SKYRA_recon6"
"440",1.391955,5.88298,4.216003,4.788998,10.364562,7.361133,2.800373,"ID_14","VERIO","recon6","VERIO_recon6"
"441",1.621981,6.567957,5.026108,5.348727,10.656196,8.007999,3.094357,"ID_112","SKYRA","recon6","SKYRA_recon6"
"442",1.623511,6.571037,5.021287,5.333698,10.660383,7.990285,3.128531,"ID_112","VERIO","recon6","VERIO_recon6"
"443",1.513776,6.745935,4.769982,5.396937,10.326188,7.019196,2.946834,"ID_62","SKYRA","recon6","SKYRA_recon6"
"444",1.514313,6.714293,4.855866,5.371995,10.284818,7.101054,2.742046,"ID_62","VERIO","recon6","VERIO_recon6"
"445",1.367783,5.91352,4.100259,4.735364,10.768322,7.109234,3.232674,"ID_50","SKYRA","recon6","SKYRA_recon6"
"446",1.365794,6.062726,4.14829,4.853147,10.75394,7.284049,3.298289,"ID_50","VERIO","recon6","VERIO_recon6"
"447",1.394949,6.048761,4.814041,5.029662,10.119342,7.639314,3.299467,"ID_110","SKYRA","recon6","SKYRA_recon6"
"448",1.393709,6.229362,4.827528,5.189564,10.098096,7.498384,3.34797,"ID_110","VERIO","recon6","VERIO_recon6"
"449",1.509103,6.067686,5.114688,4.86127,10.691759,7.347987,2.573568,"ID_106","SKYRA","recon6","SKYRA_recon6"
"450",1.508749,6.069467,5.120806,4.870596,10.702307,7.437111,2.572099,"ID_106","VERIO","recon6","VERIO_recon6"
"451",1.570689,6.741174,5.614102,5.352529,10.01456,8.51869,3.525408,"ID_111","SKYRA","recon6","SKYRA_recon6"
"452",1.571868,6.738965,5.660855,5.372277,10.049844,8.601415,3.326431,"ID_111","VERIO","recon6","VERIO_recon6"
"453",1.414701,6.057704,4.363255,4.952291,10.626857,7.528749,2.337976,"ID_55","SKYRA","recon6","SKYRA_recon6"
"454",1.41372,6.092764,4.399554,4.983341,10.581321,7.561338,2.385311,"ID_55","VERIO","recon6","VERIO_recon6"
"455",1.639644,6.605562,5.580518,5.415771,10.774991,7.334424,3.223876,"ID_54","SKYRA","recon6","SKYRA_recon6"
"456",1.641222,6.5947,5.590473,5.41723,10.796089,7.349101,3.08283,"ID_54","VERIO","recon6","VERIO_recon6"
"457",1.556006,6.397721,5.032869,5.214979,10.479829,8.218157,3.135434,"ID_74","SKYRA","recon6","SKYRA_recon6"
"458",1.556268,6.411187,5.071015,5.254059,10.4576,8.129129,2.957562,"ID_74","VERIO","recon6","VERIO_recon6"
"459",1.565731,6.767393,5.136168,5.681177,9.972361,8.330424,3.357512,"ID_102","SKYRA","recon6","SKYRA_recon6"
"460",1.56625,6.736916,5.203745,5.64173,9.949102,8.243848,3.408003,"ID_102","VERIO","recon6","VERIO_recon6"
"461",1.500971,6.588083,4.929294,5.333754,10.565803,8.20815,2.92874,"ID_95","SKYRA","recon6","SKYRA_recon6"
"462",1.500573,6.432833,4.825305,5.189132,10.574194,8.064553,3.093853,"ID_95","VERIO","recon6","VERIO_recon6"
"463",1.689021,8.300326,5.130194,6.864225,10.019577,9.415033,3.16569,"ID_76","SKYRA","recon6","SKYRA_recon6"
"464",1.690552,8.372114,5.101759,6.91571,10.00746,9.277057,3.079428,"ID_76","VERIO","recon6","VERIO_recon6"
"465",1.471599,6.317203,4.620591,5.02816,10.673764,8.518893,3.129953,"ID_119","SKYRA","recon6","SKYRA_recon6"
"466",1.470819,6.371714,4.664687,5.078727,10.653105,8.468823,3.079238,"ID_119","VERIO","recon6","VERIO_recon6"
"467",1.565116,6.916573,5.356945,5.589696,9.85226,8.248851,2.976275,"ID_97","SKYRA","recon6","SKYRA_recon6"
"468",1.565471,6.930456,5.33138,5.596189,9.813028,8.139029,2.952953,"ID_97","VERIO","recon6","VERIO_recon6"
"469",1.34431,6.248305,4.053293,4.994733,10.275711,7.403834,3.04035,"ID_60","SKYRA","recon6","SKYRA_recon6"
"470",1.341933,6.224804,4.058005,4.932554,10.283269,7.553889,3.06052,"ID_60","VERIO","recon6","VERIO_recon6"
"471",1.526005,6.203416,3.983894,5.096626,11.459912,7.047929,3.195796,"ID_31","SKYRA","recon6","SKYRA_recon6"
"472",1.525847,6.213133,3.956758,5.087779,11.473279,7.075199,3.392327,"ID_31","VERIO","recon6","VERIO_recon6"
"473",1.900726,8.938033,5.804964,7.295246,10.655233,9.01518,3.539392,"ID_45","SKYRA","recon6","SKYRA_recon6"
"474",1.904805,8.818704,5.73568,7.159446,10.650039,8.995666,3.462382,"ID_45","VERIO","recon6","VERIO_recon6"
"475",1.592317,7.048548,4.959476,5.718016,10.676926,8.398921,3.337369,"ID_71","VERIO","recon7","VERIO_recon7"
"476",1.512066,7.013016,5.035428,5.795765,9.693658,8.254297,3.101997,"ID_88","SKYRA","recon7","SKYRA_recon7"
"477",1.603414,7.089033,4.950072,5.661868,10.331387,8.100775,3.25767,"ID_93","VERIO","recon7","VERIO_recon7"
"478",1.415725,6.201275,4.763496,5.157271,10.131389,7.674602,3.262054,"ID_110","VERIO","recon7","VERIO_recon7"
"479",1.503512,6.621784,4.836759,5.271746,10.324508,7.122715,2.993964,"ID_62","SKYRA","recon7","SKYRA_recon7"
"480",1.693325,7.692346,5.545846,6.249163,10.149241,8.902955,3.658018,"ID_87","VERIO","recon7","VERIO_recon7"
"481",1.667551,7.274041,5.226251,5.687239,11.011955,8.145078,3.041551,"ID_29","VERIO","recon7","VERIO_recon7"
"482",1.498103,6.724951,4.530131,5.404187,9.914244,7.339255,3.066935,"ID_77","VERIO","recon7","VERIO_recon7"
"483",1.536068,7.48737,4.771322,6.007886,10.022588,8.915747,3.146509,"ID_10","SKYRA","recon7","SKYRA_recon7"
"484",1.421915,6.717565,4.355046,5.398826,9.400655,7.390972,2.647484,"ID_47","VERIO","recon7","VERIO_recon7"
"485",1.353986,6.158126,4.095474,4.886581,10.29076,7.444304,2.974902,"ID_60","VERIO","recon7","VERIO_recon7"
"486",1.409079,6.329922,4.180134,5.052261,10.849343,7.67076,3.055816,"ID_65","VERIO","recon7","VERIO_recon7"
"487",1.639707,7.254461,5.583923,5.875483,10.841952,8.699751,3.469492,"ID_43","VERIO","recon7","VERIO_recon7"
"488",1.63667,7.399527,5.099066,6.039947,10.248366,8.15985,3.058673,"ID_1","VERIO","recon7","VERIO_recon7"
"489",1.582921,7.276386,4.865162,5.837731,10.020825,8.634964,3.499022,"ID_116","SKYRA","recon7","SKYRA_recon7"
"490",1.572829,6.426787,5.002811,5.226092,10.456846,8.402712,2.95035,"ID_74","VERIO","recon7","VERIO_recon7"
"491",1.700091,7.84825,5.562537,6.234575,9.87811,8.472178,3.31132,"ID_26","SKYRA","recon7","SKYRA_recon7"
"492",1.388542,5.873757,4.268003,4.788131,10.366741,7.165209,2.708814,"ID_14","SKYRA","recon7","SKYRA_recon7"
"493",1.72072,7.484661,5.64425,6.201265,10.838199,9.119444,3.624698,"ID_100","VERIO","recon7","VERIO_recon7"
"494",1.680347,7.230218,5.698315,6.001839,10.861262,8.326999,3.692033,"ID_52","VERIO","recon7","VERIO_recon7"
"495",1.565594,6.840942,5.326374,5.523626,9.824655,8.13769,3.026526,"ID_97","VERIO","recon7","VERIO_recon7"
"496",1.589182,6.871528,4.960638,5.62451,10.162233,8.355445,3.448931,"ID_90","VERIO","recon7","VERIO_recon7"
"497",1.571103,7.349763,4.741591,5.810319,10.03894,8.466448,3.401007,"ID_17","SKYRA","recon7","SKYRA_recon7"
"498",1.471661,6.354887,4.57371,5.073374,10.683137,8.531066,3.237174,"ID_119","SKYRA","recon7","SKYRA_recon7"
"499",1.680923,7.603041,5.520853,6.144526,10.150031,8.634052,3.925137,"ID_87","SKYRA","recon7","SKYRA_recon7"
"500",1.626142,6.643348,5.029919,5.394695,10.648829,7.960291,3.203287,"ID_112","VERIO","recon7","VERIO_recon7"
"501",1.574005,7.466399,4.638474,6.079062,10.072501,9.366595,3.953394,"ID_120","SKYRA","recon7","SKYRA_recon7"
"502",1.484423,6.385808,4.682661,5.10368,10.657305,8.651669,3.047949,"ID_119","VERIO","recon7","VERIO_recon7"
"503",1.453843,6.522386,4.406309,5.551309,10.159716,7.935555,3.150142,"ID_73","SKYRA","recon7","SKYRA_recon7"
"504",1.630636,7.635436,5.092838,6.12186,9.651521,8.37538,3.252236,"ID_28","SKYRA","recon7","SKYRA_recon7"
"505",1.413757,5.775665,4.554937,4.541453,10.284927,7.419319,2.828391,"ID_64","VERIO","recon7","VERIO_recon7"
"506",1.647656,7.288434,5.695148,5.912796,10.824621,8.751418,3.378145,"ID_43","SKYRA","recon7","SKYRA_recon7"
"507",1.423516,6.58627,4.662245,5.281573,9.953762,8.346335,2.905773,"ID_48","SKYRA","recon7","SKYRA_recon7"
"508",1.74038,8.062794,5.35488,6.554867,10.417185,8.544902,3.897474,"ID_23","SKYRA","recon7","SKYRA_recon7"
"509",1.687355,7.275004,5.393337,5.748403,10.585429,9.031541,3.380657,"ID_84","VERIO","recon7","VERIO_recon7"
"510",1.762681,8.079699,5.174563,6.671309,11.511949,8.707803,3.855195,"ID_8","VERIO","recon7","VERIO_recon7"
"511",1.594292,7.129161,4.77635,5.629937,10.107389,8.217651,3.102114,"ID_61","VERIO","recon7","VERIO_recon7"
"512",1.526537,7.052534,5.029761,5.764327,9.893202,8.354195,3.234673,"ID_117","VERIO","recon7","VERIO_recon7"
"513",1.450867,6.537035,4.552827,5.236895,10.254577,8.556435,3.038232,"ID_21","VERIO","recon7","VERIO_recon7"
"514",1.603418,7.319889,5.044916,6.149802,10.687425,9.923685,3.577241,"ID_40","VERIO","recon7","VERIO_recon7"
"515",1.584513,7.106056,4.933469,5.75045,10.684961,8.457313,3.390304,"ID_71","SKYRA","recon7","SKYRA_recon7"
"516",1.365845,6.294779,4.571934,5.013951,10.002352,8.003053,3.256123,"ID_49","SKYRA","recon7","SKYRA_recon7"
"517",1.676353,7.450799,5.461544,5.868519,10.113471,8.938724,3.376998,"ID_115","SKYRA","recon7","SKYRA_recon7"
"518",1.48406,6.410313,4.670508,5.221876,9.781383,7.779225,3.100124,"ID_22","VERIO","recon7","VERIO_recon7"
"519",1.621123,7.3084,5.090681,6.016014,10.288439,7.657318,3.287197,"ID_101","VERIO","recon7","VERIO_recon7"
"520",1.740035,7.409007,5.195429,5.895156,10.890912,8.466674,3.264072,"ID_105","SKYRA","recon7","SKYRA_recon7"
"521",1.630606,6.741366,5.441596,5.46851,9.908244,9.17097,3.347334,"ID_85","SKYRA","recon7","SKYRA_recon7"
"522",1.40485,6.310006,4.562492,5.029465,10.435551,7.896677,3.038612,"ID_27","SKYRA","recon7","SKYRA_recon7"
"523",1.580793,6.797197,4.925421,5.558132,10.225475,8.309189,3.523289,"ID_90","SKYRA","recon7","SKYRA_recon7"
"524",1.403344,6.671547,4.417779,5.347751,9.772931,7.289111,2.932113,"ID_38","SKYRA","recon7","SKYRA_recon7"
"525",1.543814,7.249913,5.056268,5.766808,10.0755,8.830508,3.439928,"ID_99","SKYRA","recon7","SKYRA_recon7"
"526",1.667207,7.484736,5.540654,5.91222,10.097958,8.79629,3.572528,"ID_115","VERIO","recon7","VERIO_recon7"
"527",1.607914,7.073679,4.793841,5.704443,10.741105,7.873618,3.223598,"ID_98","SKYRA","recon7","SKYRA_recon7"
"528",1.421465,6.152078,5.08329,5.052786,10.123931,7.500405,3.046158,"ID_37","SKYRA","recon7","SKYRA_recon7"
"529",1.415026,6.326136,4.449475,5.131087,9.838475,9.018281,3.532227,"ID_63","SKYRA","recon7","SKYRA_recon7"
"530",1.794829,7.867075,5.604215,6.354197,10.720983,8.074394,3.600772,"ID_58","VERIO","recon7","VERIO_recon7"
"531",1.467558,6.485225,4.875558,5.17182,9.900037,7.524826,3.043059,"ID_24","VERIO","recon7","VERIO_recon7"
"532",1.49955,6.723737,4.689438,5.333308,10.366503,8.03244,2.94667,"ID_103","VERIO","recon7","VERIO_recon7"
"533",1.558493,6.678007,5.669352,5.282986,10.012889,8.678349,3.580488,"ID_111","SKYRA","recon7","SKYRA_recon7"
"534",1.544208,6.922609,4.933108,5.615907,10.004635,8.771201,3.264,"ID_114","SKYRA","recon7","SKYRA_recon7"
"535",1.284207,6.373762,4.31438,5.27945,9.815634,7.004409,2.922515,"ID_59","SKYRA","recon7","SKYRA_recon7"
"536",1.676162,7.273727,5.207099,5.954629,10.234517,8.258131,2.923894,"ID_1","SKYRA","recon7","SKYRA_recon7"
"537",1.459975,6.493416,4.936995,5.184402,9.884782,7.765964,2.828371,"ID_24","SKYRA","recon7","SKYRA_recon7"
"538",1.407586,6.488656,4.045637,5.245156,10.407803,7.541557,2.901427,"ID_72","VERIO","recon7","VERIO_recon7"
"539",1.376322,6.097081,4.223408,5.05022,9.902336,7.648577,2.744434,"ID_82","VERIO","recon7","VERIO_recon7"
"540",1.463836,7.001359,4.780352,5.757884,10.346702,8.865359,3.667963,"ID_33","SKYRA","recon7","SKYRA_recon7"
"541",1.426847,6.492462,4.282432,5.222841,10.885732,7.292742,2.741695,"ID_113","SKYRA","recon7","SKYRA_recon7"
"542",1.836767,7.963414,5.854731,6.349567,10.52708,9.928758,3.196948,"ID_75","SKYRA","recon7","SKYRA_recon7"
"543",1.516261,6.56189,4.964682,5.312915,10.535918,8.11807,2.934359,"ID_95","SKYRA","recon7","SKYRA_recon7"
"544",1.566069,6.949522,5.338845,5.631094,9.865984,8.306937,2.92497,"ID_97","SKYRA","recon7","SKYRA_recon7"
"545",1.763382,8.034496,5.17058,6.599405,11.532053,8.7341,3.82084,"ID_8","SKYRA","recon7","SKYRA_recon7"
"546",1.850349,8.650411,5.943091,7.310492,10.997935,8.545962,3.198343,"ID_35","SKYRA","recon7","SKYRA_recon7"
"547",1.416722,6.068162,4.388528,4.941626,10.592034,7.57188,2.470737,"ID_55","SKYRA","recon7","SKYRA_recon7"
"548",1.564945,7.128028,4.996551,5.69916,9.711824,8.516653,3.359928,"ID_19","SKYRA","recon7","SKYRA_recon7"
"549",1.298191,5.837582,3.962826,4.704371,10.216147,7.060055,2.92938,"ID_7","SKYRA","recon7","SKYRA_recon7"
"550",1.689958,8.075732,5.357762,6.585661,9.979464,9.048753,3.922518,"ID_109","SKYRA","recon7","SKYRA_recon7"
"551",1.356848,6.654631,4.27929,5.362308,10.559435,7.61206,3.053484,"ID_108","VERIO","recon7","VERIO_recon7"
"552",1.884911,8.877319,5.725076,7.228812,10.656483,9.055483,3.49094,"ID_45","VERIO","recon7","VERIO_recon7"
"553",1.498364,6.841047,4.700627,5.403494,10.092941,8.375732,3.211293,"ID_53","VERIO","recon7","VERIO_recon7"
"554",1.618422,6.917715,5.191237,5.426872,10.284681,7.984184,3.303124,"ID_25","SKYRA","recon7","SKYRA_recon7"
"555",1.646861,7.469356,5.107852,5.949248,9.599998,8.501147,3.314028,"ID_28","VERIO","recon7","VERIO_recon7"
"556",1.661326,7.446838,5.618277,6.008841,9.841975,9.236098,3.699456,"ID_20","SKYRA","recon7","SKYRA_recon7"
"557",1.477169,6.502379,4.398289,5.549359,10.150441,7.741919,3.204135,"ID_73","VERIO","recon7","VERIO_recon7"
"558",1.418538,6.164404,4.379144,5.034195,10.54935,7.590219,2.438403,"ID_55","VERIO","recon7","VERIO_recon7"
"559",1.616212,6.894429,4.797641,5.50853,10.606361,7.558788,3.012568,"ID_6","VERIO","recon7","VERIO_recon7"
"560",1.352013,6.122406,4.336955,4.97228,9.975721,7.056475,2.742117,"ID_80","VERIO","recon7","VERIO_recon7"
"561",1.425523,7.043583,4.812304,5.815549,10.297636,8.756458,3.761714,"ID_33","VERIO","recon7","VERIO_recon7"
"562",1.431722,6.800595,4.181063,5.495862,10.573963,7.597927,2.816549,"ID_108","SKYRA","recon7","SKYRA_recon7"
"563",1.402787,5.918558,4.254102,4.807074,10.345312,7.316099,2.796373,"ID_14","VERIO","recon7","VERIO_recon7"
"564",1.349821,6.201893,4.020203,4.971088,10.277451,7.23053,3.015241,"ID_60","SKYRA","recon7","SKYRA_recon7"
"565",1.452791,6.593587,4.505194,5.381493,10.227743,8.696085,3.354228,"ID_32","VERIO","recon7","VERIO_recon7"
"566",1.48699,6.568822,4.414912,5.373571,10.207375,7.985162,2.874684,"ID_15","VERIO","recon7","VERIO_recon7"
"567",1.548445,7.360422,4.885514,6.00562,10.02553,7.937431,3.419158,"ID_66","VERIO","recon7","VERIO_recon7"
"568",1.444176,6.478918,4.611197,5.187466,10.004041,8.37739,3.009481,"ID_48","VERIO","recon7","VERIO_recon7"
"569",1.459556,6.346533,4.764433,5.235566,10.262377,8.101162,3.386353,"ID_118","VERIO","recon7","VERIO_recon7"
"570",1.673583,7.097749,5.31793,5.840943,10.421397,8.713865,3.100269,"ID_4","SKYRA","recon7","SKYRA_recon7"
"571",1.455686,6.451007,4.221395,5.340309,10.361446,8.154496,2.965735,"ID_79","VERIO","recon7","VERIO_recon7"
"572",1.689445,8.245674,5.069323,6.78884,10.016987,8.840244,3.054515,"ID_76","VERIO","recon7","VERIO_recon7"
"573",1.340752,6.293729,4.187226,5.140245,9.911223,7.117549,2.77,"ID_80","SKYRA","recon7","SKYRA_recon7"
"574",1.582864,7.374346,4.964818,6.199791,10.698423,9.613458,3.364166,"ID_40","SKYRA","recon7","SKYRA_recon7"
"575",1.464632,7.42722,4.757804,5.874222,10.033782,8.45339,3.553921,"ID_17","VERIO","recon7","VERIO_recon7"
"576",1.216914,5.773678,4.120379,4.716207,10.014073,7.279093,2.746043,"ID_12","VERIO","recon7","VERIO_recon7"
"577",1.460373,7.624609,4.801199,6.150274,9.964274,9.001028,3.893125,"ID_3","SKYRA","recon7","SKYRA_recon7"
"578",1.69832,7.506796,5.652881,6.195735,10.823141,9.030692,3.752477,"ID_100","SKYRA","recon7","SKYRA_recon7"
"579",1.486428,6.600472,4.586379,5.402585,9.786146,7.712973,2.940687,"ID_22","SKYRA","recon7","SKYRA_recon7"
"580",1.68272,7.590519,5.141621,6.061599,10.249335,8.689035,3.535493,"ID_2","SKYRA","recon7","SKYRA_recon7"
"581",1.611783,7.336844,4.807505,5.763893,10.349023,7.668994,2.782792,"ID_91","SKYRA","recon7","SKYRA_recon7"
"582",1.495498,6.411896,4.869211,5.156274,10.530139,8.036929,3.030137,"ID_95","VERIO","recon7","VERIO_recon7"
"583",1.442626,6.415089,4.318776,5.301317,10.337981,8.129266,3.03141,"ID_79","SKYRA","recon7","SKYRA_recon7"
"584",1.515902,6.826735,4.888676,5.59687,9.951622,8.155459,3.155867,"ID_94","VERIO","recon7","VERIO_recon7"
"585",1.451925,6.006837,4.817417,4.973069,10.130535,7.505159,3.330231,"ID_110","SKYRA","recon7","SKYRA_recon7"
"586",1.432649,6.12227,5.115407,5.002006,10.170571,7.643159,3.111841,"ID_37","VERIO","recon7","VERIO_recon7"
"587",1.613932,6.658766,5.008092,5.409725,10.651472,8.016476,3.32444,"ID_112","SKYRA","recon7","SKYRA_recon7"
"588",1.504751,7.119778,4.90653,5.674676,9.788021,8.493957,3.35876,"ID_19","VERIO","recon7","VERIO_recon7"
"589",1.445979,6.653065,4.46413,5.413017,10.21083,8.911513,3.295001,"ID_32","SKYRA","recon7","SKYRA_recon7"
"590",1.4465,6.5859,4.804919,5.367778,10.408506,7.721798,2.970184,"ID_56","SKYRA","recon7","SKYRA_recon7"
"591",1.57899,6.733925,5.174854,5.615128,9.956287,8.241165,3.480821,"ID_102","VERIO","recon7","VERIO_recon7"
"592",1.241663,5.77994,4.1027,4.712218,10.044682,7.61582,2.757438,"ID_12","SKYRA","recon7","SKYRA_recon7"
"593",1.41339,6.337369,4.515736,5.077784,10.471709,7.834841,2.851917,"ID_27","VERIO","recon7","VERIO_recon7"
"594",1.487972,6.814796,4.306145,5.444245,10.113315,8.7858,3.291893,"ID_42","VERIO","recon7","VERIO_recon7"
"595",1.48842,6.770997,4.640757,5.338302,10.384271,8.001678,2.995158,"ID_103","SKYRA","recon7","SKYRA_recon7"
"596",1.527741,7.051828,4.612358,5.746139,10.261531,7.69922,2.810547,"ID_67","SKYRA","recon7","SKYRA_recon7"
"597",1.400144,6.618845,4.553758,5.193341,10.019468,7.854311,2.894193,"ID_13","SKYRA","recon7","SKYRA_recon7"
"598",1.653146,6.913912,5.342405,5.637923,9.923027,8.943105,3.569279,"ID_85","VERIO","recon7","VERIO_recon7"
"599",1.396609,6.45636,4.227618,5.198644,9.862912,7.513512,2.972069,"ID_57","VERIO","recon7","VERIO_recon7"
"600",1.491113,6.909253,5.049281,5.710435,9.722561,8.461096,3.001055,"ID_88","VERIO","recon7","VERIO_recon7"
"601",1.782879,7.779426,6.042444,6.465338,10.171222,8.957479,3.858575,"ID_44","VERIO","recon7","VERIO_recon7"
"602",1.420641,6.411008,4.157129,5.165737,10.533629,8.051738,3.097645,"ID_16","SKYRA","recon7","SKYRA_recon7"
"603",1.472447,6.484801,4.663308,5.065836,10.128675,7.406752,2.999735,"ID_92","SKYRA","recon7","SKYRA_recon7"
"604",1.576299,7.185729,5.083185,5.758485,10.144617,8.668499,3.344872,"ID_78","SKYRA","recon7","SKYRA_recon7"
"605",1.604621,7.144465,5.082164,5.858678,10.29927,7.78028,3.489481,"ID_101","SKYRA","recon7","SKYRA_recon7"
"606",1.394355,6.303775,4.169903,5.027505,10.824558,7.916627,3.12012,"ID_65","SKYRA","recon7","SKYRA_recon7"
"607",1.607109,7.168667,4.927357,5.753641,10.349879,7.993796,3.079362,"ID_93","SKYRA","recon7","SKYRA_recon7"
"608",1.561838,6.866698,5.034634,5.752719,9.974606,8.125073,3.352411,"ID_102","SKYRA","recon7","SKYRA_recon7"
"609",1.647385,6.5506,5.590346,5.357136,10.780687,7.617146,3.314911,"ID_54","VERIO","recon7","VERIO_recon7"
"610",1.414154,6.302462,4.095794,5.113676,10.217935,8.431335,3.182097,"ID_69","VERIO","recon7","VERIO_recon7"
"611",1.574799,7.12126,5.023102,5.688788,10.154222,8.714034,3.274641,"ID_78","VERIO","recon7","VERIO_recon7"
"612",1.49553,6.779936,4.618956,5.475446,9.904234,7.490035,2.859328,"ID_77","SKYRA","recon7","SKYRA_recon7"
"613",1.53216,6.158885,5.09488,4.900833,10.66079,7.385786,2.642995,"ID_106","SKYRA","recon7","SKYRA_recon7"
"614",1.5829,7.035258,5.312021,5.800489,10.343502,8.113901,2.874649,"ID_18","VERIO","recon7","VERIO_recon7"
"615",1.69255,7.633816,5.162017,6.158536,10.22016,8.465451,3.778699,"ID_2","VERIO","recon7","VERIO_recon7"
"616",1.580274,6.717614,5.629486,5.33916,10.064447,8.429052,3.469149,"ID_111","VERIO","recon7","VERIO_recon7"
"617",1.419525,6.381512,4.420863,5.1745,9.829469,9.283586,3.651705,"ID_63","VERIO","recon7","VERIO_recon7"
"618",1.738311,7.487138,5.162491,5.954422,10.887313,8.507246,3.091828,"ID_105","VERIO","recon7","VERIO_recon7"
"619",1.490999,6.685648,4.843811,5.318552,10.081645,8.067301,2.988962,"ID_9","SKYRA","recon7","SKYRA_recon7"
"620",1.343385,5.402832,4.005636,4.236748,11.150876,6.618156,2.720828,"ID_96","VERIO","recon7","VERIO_recon7"
"621",1.570818,7.084335,5.149713,5.695671,9.656632,7.577204,3.417874,"ID_39","SKYRA","recon7","SKYRA_recon7"
"622",1.614233,7.209988,5.385436,5.930135,10.256326,7.754665,2.991084,"ID_68","VERIO","recon7","VERIO_recon7"
"623",1.547209,6.406541,4.957781,5.193176,10.468493,8.362536,3.301497,"ID_74","SKYRA","recon7","SKYRA_recon7"
"624",1.516408,6.664089,4.860544,5.330678,10.285221,7.091873,2.798859,"ID_62","VERIO","recon7","VERIO_recon7"
"625",1.512204,6.616441,4.79141,5.465258,10.290359,8.466722,2.789566,"ID_107","VERIO","recon7","VERIO_recon7"
"626",1.567482,6.8071,5.300239,5.462464,10.087451,8.609794,3.486601,"ID_30","VERIO","recon7","VERIO_recon7"
"627",1.50465,6.922706,4.773505,5.506912,9.880667,8.157496,3.253095,"ID_81","SKYRA","recon7","SKYRA_recon7"
"628",1.353026,6.136812,4.280634,5.106867,9.881669,7.441046,2.66495,"ID_82","SKYRA","recon7","SKYRA_recon7"
"629",1.555825,6.870447,4.940507,5.655418,9.976574,8.266997,3.046268,"ID_94","SKYRA","recon7","SKYRA_recon7"
"630",1.683254,7.156097,5.407344,5.678707,10.68389,8.888236,3.100032,"ID_84","SKYRA","recon7","SKYRA_recon7"
"631",1.814757,7.993984,5.736106,6.367751,10.459951,9.611078,3.134613,"ID_75","VERIO","recon7","VERIO_recon7"
"632",1.546287,6.947139,4.751806,5.653465,10.22802,7.720338,2.928192,"ID_67","VERIO","recon7","VERIO_recon7"
"633",1.521755,6.166487,5.199998,4.922933,10.66017,7.514836,2.698983,"ID_106","VERIO","recon7","VERIO_recon7"
"634",1.256242,5.570431,3.83983,4.409135,10.138384,7.031963,2.393438,"ID_70","SKYRA","recon7","SKYRA_recon7"
"635",1.653997,7.59064,5.521532,6.141164,9.849994,9.178325,3.784486,"ID_20","VERIO","recon7","VERIO_recon7"
"636",1.538979,6.746674,5.066561,5.445028,9.774328,7.914158,3.135255,"ID_46","SKYRA","recon7","SKYRA_recon7"
"637",1.456659,6.37769,4.761881,5.240705,10.331033,8.394092,3.372525,"ID_118","SKYRA","recon7","SKYRA_recon7"
"638",1.226822,5.835846,3.797803,4.733054,10.016223,7.689964,2.83682,"ID_41","VERIO","recon7","VERIO_recon7"
"639",1.28867,5.748309,3.789169,4.642869,10.030056,7.543337,2.823598,"ID_41","SKYRA","recon7","SKYRA_recon7"
"640",1.609398,6.913187,5.12286,5.412419,10.283197,7.866543,3.149637,"ID_25","VERIO","recon7","VERIO_recon7"
"641",1.349342,5.99157,4.021091,4.78252,10.766549,7.364643,3.204417,"ID_50","SKYRA","recon7","SKYRA_recon7"
"642",1.639862,6.647626,5.559062,5.429807,10.756624,7.662379,3.365945,"ID_54","SKYRA","recon7","SKYRA_recon7"
"643",1.40587,5.857696,4.598447,4.648678,10.245228,7.475966,2.938148,"ID_64","SKYRA","recon7","SKYRA_recon7"
"644",1.398905,6.387854,4.403847,5.12637,9.582576,7.033771,2.647128,"ID_47","SKYRA","recon7","SKYRA_recon7"
"645",1.561527,6.832723,5.277381,5.494588,10.106894,8.533316,3.276224,"ID_30","SKYRA","recon7","SKYRA_recon7"
"646",1.577013,7.046934,4.734268,5.611751,10.171403,8.016777,3.034357,"ID_61","SKYRA","recon7","SKYRA_recon7"
"647",1.695934,8.005291,5.22577,6.506679,10.013578,9.016842,3.802088,"ID_109","VERIO","recon7","VERIO_recon7"
"648",1.838871,8.614142,5.952842,6.854402,10.523889,8.876129,3.764058,"ID_36","SKYRA","recon7","SKYRA_recon7"
"649",1.632321,7.785079,5.15923,6.290502,9.888121,9.197617,3.795785,"ID_11","SKYRA","recon7","SKYRA_recon7"
"650",1.416172,6.610112,4.473687,5.303849,9.784697,7.306669,2.973382,"ID_38","VERIO","recon7","VERIO_recon7"
